IdExpediente,Hora,Turno,Causa_de_Accidente,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2017S004556,12,Matutino,No hay causa mediata,431416.34,4585413.14,2.178212,41.4155
2017S009622,7,Matutino,No hay causa mediata,430704.85,4588448.47,2.169345,41.442774
2017S009863,7,Matutino,No hay causa mediata,430073.98,4588159.76,2.161826,41.440115999999996
2017S005033,20,Tarde,No hay causa mediata,430361.27,4588243.81,2.165263,41.440898
2017S004421,20,Tarde,No hay causa mediata,430711.74,4587998.06,2.169481,41.438721
2017S008935,22,Noche,Alcoholemia,430485.19,4588271.15,2.166744,41.441159999999996
2017S006675,22,Noche,No hay causa mediata,430975.04,4587742.86,2.17267,41.436438
2017S002408,12,Matutino,No hay causa mediata,431454.72,4588680.33,2.178296,41.444928000000004
2017S009203,15,Tarde,No hay causa mediata,431305.01,4588756.93,2.176504,41.445599
2017S005904,18,Tarde,No hay causa mediata,432191.47,4588916.3,2.187091,41.447115999999994
2017S005836,8,Matutino,No hay causa mediata,431354.88,4588730.56,2.177093,41.445369
2017S001885,1,Noche,Alcoholemia,431434.24,4588765.12,2.1780470000000003,41.445691
2017S001871,13,Matutino,No hay causa mediata,431418.19,4588894.31,2.177841,41.446852
2017S009579,6,Matutino,Alcoholemia,431738.7,4588851.8,2.181676,41.446492
2017S008921,9,Matutino,No hay causa mediata,432110.1,4588605.77,2.186157,41.444308
2017S007320,15,Tarde,No hay causa mediata,431781.03,4588641.97,2.1822150000000002,41.444604
2017S002454,17,Tarde,No hay causa mediata,430504.46,4587058.12,2.1671110000000002,41.430237
2017S008370,18,Tarde,No hay causa mediata,430432.03,4586788.39,2.166281,41.427799
2017S008184,17,Tarde,No hay causa mediata,431192.46,4588424.51,2.175189,41.442599
2017S003053,22,Noche,No hay causa mediata,431204.59,4588011.05,2.17538,41.438881
2017S000535,12,Matutino,No hay causa mediata,431143.72,4587106.92,2.174753,41.430725
2017S004950,12,Matutino,No hay causa mediata,431156.95,4587079.12,2.174912,41.430482
2017S010289,17,Tarde,No hay causa mediata,431098.17,4586925.81,2.174235,41.42909
2017S005554,13,Matutino,No hay causa mediata,431479.0,4586886.34,2.178799,41.428771999999995
2017S005395,8,Matutino,No hay causa mediata,431482.68,4587985.61,2.1787099999999997,41.43867
2017S010567,23,Noche,No hay causa mediata,431094.55,4587632.18,2.174106,41.435458000000004
2017S008218,14,Tarde,No hay causa mediata,430749.82,4587231.54,2.170023,41.431816
2017S006141,13,Matutino,No hay causa mediata,432054.25,4586547.75,2.185718,41.425767
2017S000272,21,Tarde,No hay causa mediata,431996.4,4586128.98,2.1850709999999998,41.421989
2017S007549,9,Matutino,No hay causa mediata,432494.06,4586247.19,2.191017,41.423103000000005
2017S010476,23,Noche,No hay causa mediata,432699.6,4587742.02,2.193303,41.436585
2017S005909,0,Noche,No hay causa mediata,432305.6,4585364.82,2.188854,41.415134
2017S010569,19,Tarde,No hay causa mediata,432111.22,4585968.26,2.186465,41.420557
2017S010703,17,Tarde,No hay causa mediata,432464.32,4588730.63,2.1903799999999998,41.445464
2017S007665,11,Matutino,No hay causa mediata,432494.56,4588799.0,2.190732,41.446088
2017S003785,13,Matutino,No hay causa mediata,432234.04,4588364.79,2.187668,41.442147999999996
2017S007413,20,Tarde,No hay causa mediata,432985.58,4588984.61,2.196588,41.447795
2017S006397,18,Tarde,No hay causa mediata,433309.08,4589187.36,2.200445,41.44965
2017S004695,20,Tarde,No hay causa mediata,432708.2,4588934.51,2.193278,41.447321
2017S000146,8,Matutino,No hay causa mediata,432517.67,4589078.07,2.190976,41.448602
2017S000684,7,Matutino,No hay causa mediata,432604.08,4589090.86,2.192016,41.448718
2017S009091,17,Tarde,No hay causa mediata,432381.19,4589576.03,2.189292,41.453076
2017S003984,12,Matutino,No hay causa mediata,433936.76,4587972.67,2.2080830000000002,41.438759000000005
2017S003015,18,Tarde,No hay causa mediata,433892.17,4588287.89,2.207522,41.441593
2017S003196,15,Tarde,Drogas o medicamentos,433934.6,4587888.51,2.208069,41.438002000000004
2017S010773,18,Tarde,No hay causa mediata,429831.27,4583317.43,2.1594919999999997,41.396485
2017S008601,21,Tarde,No hay causa mediata,430980.34,4583547.27,2.173209,41.398656
2017S010739,20,Tarde,Drogas o medicamentos,432169.87,4581741.11,2.1876330000000004,41.382490999999995
2017S007907,9,Matutino,No hay causa mediata,429871.51,4589288.44,2.1592830000000003,41.450271
2017S010664,12,Matutino,No hay causa mediata,430874.56,4584765.83,2.171801,41.409617
2017S010603,13,Matutino,No hay causa mediata,431468.16,4583638.73,2.179036,41.399516999999996
2017S008970,13,Matutino,No hay causa mediata,429170.58,4581128.4,2.151841,41.376711
2017S004377,10,Matutino,No hay causa mediata,425858.07,4581924.12,2.112141,41.383582000000004
2017S005410,16,Tarde,No hay causa mediata,432516.87,4588270.92,2.1910540000000003,41.441325
2017S003090,5,Noche,No hay causa mediata,430021.68,4581214.72,2.162007,41.377559999999995
2017S006857,8,Matutino,No hay causa mediata,430872.45,4583469.48,2.171926,41.397944
2017S003929,18,Tarde,No hay causa mediata,431474.34,4584962.11,2.178957,41.411443
2017S003177,8,Matutino,No hay causa mediata,432106.55,4584675.17,2.1865509999999997,41.408910999999996
2017S003254,22,Noche,No hay causa mediata,432464.13,4589456.68,2.190299,41.452002
2017S005658,14,Tarde,No hay causa mediata,428645.38,4580690.44,2.1456150000000003,41.37272
2017S006706,21,Tarde,No hay causa mediata,432251.96,4581719.65,2.188616,41.3823
2017S009537,22,Noche,No hay causa mediata,432071.01,4588458.92,2.185707,41.442981
2017S004909,14,Tarde,No hay causa mediata,428387.9,4580365.35,2.142569,41.36977
2017S007896,22,Noche,No hay causa mediata,432716.06,4583140.33,2.194019,41.395137
2017S004187,14,Tarde,No hay causa mediata,432019.04,4581666.62,2.185848,41.381803000000005
2017S001385,8,Matutino,No hay causa mediata,426056.56,4583947.16,2.114262,41.40182
2017S000250,11,Matutino,No hay causa mediata,427884.94,4583140.62,2.1362240000000003,41.394718
2017S000840,18,Tarde,No hay causa mediata,429508.4,4582252.67,2.155752,41.386864
2017S002425,21,Tarde,No hay causa mediata,429700.3,4586536.92,2.15755,41.425466
2017S001734,15,Tarde,No hay causa mediata,433586.23,4586029.33,2.204108,41.42123
2017S002237,16,Tarde,No hay causa mediata,431802.94,4583515.74,2.183045,41.398438
2017S001643,11,Matutino,No hay causa mediata,431121.84,4583927.71,2.174852,41.40209
2017S000946,21,Tarde,No hay causa mediata,433904.9,4583333.52,2.2082080000000004,41.396974
2017S001122,13,Matutino,No hay causa mediata,428676.45,4584220.29,2.14557,41.404516
2017S001138,14,Tarde,No hay causa mediata,431154.1,4583631.54,2.17528,41.399427
2017S001439,12,Matutino,No hay causa mediata,429435.85,4582555.9,2.1548439999999998,41.389587
2017S001169,21,Tarde,No hay causa mediata,431221.34,4587584.85,2.175632,41.435036
2017S003793,16,Tarde,No hay causa mediata,433507.26,4586389.99,2.203123,41.424465999999995
2017S006877,22,Noche,No hay causa mediata,432019.04,4581666.62,2.185848,41.381803000000005
2017S006942,17,Tarde,No hay causa mediata,428268.68,4582302.85,2.140917,41.387205
2017S006874,22,Noche,No hay causa mediata,429170.58,4581128.4,2.151841,41.376711
2017S003295,14,Tarde,No hay causa mediata,429799.18,4582221.62,2.159236,41.386611
2017S004072,16,Tarde,No hay causa mediata,434404.48,4584831.98,2.214026,41.410507
2017S003315,17,Tarde,No hay causa mediata,427540.32,4580521.15,2.1324229999999997,41.371099
2017S008824,12,Matutino,No hay causa mediata,428868.32,4583035.46,2.148006,41.39386
2017S004324,16,Tarde,No hay causa mediata,427661.78,4577554.48,2.134224,41.344387
2017S007368,7,Matutino,No hay causa mediata,431247.42,4586185.34,2.176102,41.422438
2017S004570,19,Tarde,No hay causa mediata,429623.4,4583282.14,2.1570080000000003,41.396151
2017S007464,21,Tarde,No hay causa mediata,432562.44,4584523.33,2.192023,41.407581
2017S010129,21,Tarde,No hay causa mediata,431627.13,4583802.02,2.180919,41.401008000000004
2017S010112,13,Matutino,No hay causa mediata,427328.97,4580965.78,2.129835,41.375079
2017S005754,8,Matutino,No hay causa mediata,431781.23,4583650.97,2.182778,41.399652
2017S003877,12,Matutino,No hay causa mediata,428832.19,4580872.8,2.14783,41.374376
2017S007645,14,Tarde,No hay causa mediata,425270.09,4584550.06,2.1047849999999997,41.407179
2017S004662,18,Tarde,No hay causa mediata,432466.08,4581206.03,2.191245,41.377697
2017S007251,11,Matutino,No hay causa mediata,430872.45,4583469.48,2.171926,41.397944
2017S007618,17,Tarde,No hay causa mediata,431287.65,4586437.52,2.176552,41.424711
2017S007072,23,Noche,No hay causa mediata,430094.01,4583434.04,2.162624,41.397560999999996
2017S007016,13,Matutino,No hay causa mediata,431496.02,4583977.61,2.179332,41.402573
2017S007019,18,Tarde,No hay causa mediata,429766.09,4582863.34,2.1587669999999997,41.39239
2017S008759,12,Matutino,No hay causa mediata,427172.17,4583085.09,2.1277150000000002,41.394159
2017S004731,18,Tarde,No hay causa mediata,429802.95,4582217.69,2.159272,41.386575
2017S010403,13,Matutino,No hay causa mediata,430094.01,4583434.04,2.162624,41.397560999999996
2017S008435,13,Matutino,No hay causa mediata,430115.58,4584215.28,2.162785,41.404596999999995
2017S009842,8,Matutino,No hay causa mediata,429831.27,4583317.43,2.1594919999999997,41.396485
2017S009572,18,Tarde,No hay causa mediata,434982.66,4585158.54,2.2209060000000003,41.4135
2017S009937,8,Matutino,No hay causa mediata,429831.27,4583317.43,2.1594919999999997,41.396485
2017S008385,10,Matutino,No hay causa mediata,429028.29,4582052.36,2.150035,41.385021
2017S004664,19,Tarde,No hay causa mediata,428842.26,4584827.96,2.147484,41.409998
2017S008022,22,Noche,No hay causa mediata,429293.92,4587413.06,2.152577,41.433329
2017S007139,11,Matutino,No hay causa mediata,429946.08,4581963.66,2.1610240000000003,41.3843
2017S004999,3,Noche,Alcoholemia,429911.32,4582273.81,2.1605689999999997,41.387089
2017S009348,8,Matutino,No hay causa mediata,429831.27,4583317.43,2.1594919999999997,41.396485
2017S009737,11,Matutino,No hay causa mediata,426716.83,4584492.99,2.122091,41.406789
2017S006093,9,Matutino,No hay causa mediata,429589.16,4587202.78,2.156144,41.431453999999995
2017S005061,15,Tarde,No hay causa mediata,427304.05,4583785.18,2.12921,41.400475
2017S008027,9,Matutino,No hay causa mediata,430628.9,4581387.1,2.169246,41.379171
2017S009206,18,Tarde,No hay causa mediata,428560.69,4584020.62,2.144206,41.402704
2017S008052,17,Tarde,No hay causa mediata,429308.96,4582186.08,2.153368,41.386252
2017S009123,19,Tarde,No hay causa mediata,431584.89,4588795.14,2.179839,41.445974
2017S004760,15,Tarde,No hay causa mediata,427539.22,4581017.9,2.132352,41.375566
2017S007101,11,Matutino,No hay causa mediata,432406.36,4589405.72,2.18961,41.451538
2017S007107,21,Tarde,No hay causa mediata,431584.89,4588795.14,2.179839,41.445974
2017S010701,18,Tarde,No hay causa mediata,427205.87,4585027.71,2.1278759999999997,41.411652000000004
2017S010727,13,Matutino,No hay causa mediata,426672.97,4576309.83,2.1225549999999997,41.333084
2017S010776,22,Noche,No hay causa mediata,428352.42,4581787.37,2.141982,41.382574
2017S008961,6,Matutino,No hay causa mediata,426916.42,4583934.97,2.124551,41.401782
2017S009087,17,Tarde,No hay causa mediata,431140.44,4585618.43,2.174887,41.417322
2017S009021,22,Noche,No hay causa mediata,429180.84,4584648.85,2.151549,41.408415000000005
2017S008106,1,Noche,Exceso de velocidad o inadecuada,433292.45,4583184.71,2.200904,41.395582
2017S008191,18,Tarde,No hay causa mediata,431229.93,4582072.65,2.176355,41.385391999999996
2017S006485,12,Matutino,No hay causa mediata,426893.77,4583918.61,2.124277,41.401635999999996
2017S006687,13,Matutino,No hay causa mediata,429090.57,4580529.18,2.1509549999999997,41.371309000000004
2017S005621,9,Matutino,No hay causa mediata,428923.36,4585816.46,2.1483369999999997,41.418912
2017S008621,8,Matutino,No hay causa mediata,429675.61,4584608.87,2.157475,41.408099
2017S004025,21,Tarde,No hay causa mediata,429268.68,4581221.22,2.153002,41.377557
2017S008418,18,Tarde,No hay causa mediata,430417.82,4583362.96,2.166496,41.396941
2017S002250,22,Noche,Exceso de velocidad o inadecuada,427082.07,4582281.06,2.126736,41.386909
2017S000484,12,Matutino,No hay causa mediata,431582.33,4583939.12,2.180365,41.402238
2017S001629,3,Noche,No hay causa mediata,426682.26,4586447.98,2.1214470000000003,41.424394
2017S001947,21,Tarde,No hay causa mediata,431806.46,4583807.3,2.18306,41.401068
2017S002390,21,Tarde,No hay causa mediata,429894.13,4582819.87,2.160303,41.392005
2017S002221,9,Matutino,No hay causa mediata,429807.32,4582545.37,2.159294,41.38953
2017S001051,14,Tarde,No hay causa mediata,428729.61,4583772.52,2.146257,41.400486
2017S002444,11,Matutino,No hay causa mediata,433710.54,4587498.59,2.20543,41.434471
2017S002483,17,Tarde,No hay causa mediata,428985.8,4585048.11,2.1491689999999997,41.412001000000004
2017S002192,18,Tarde,No hay causa mediata,433404.54,4587801.39,2.2017349999999998,41.437175
2017S001926,11,Matutino,No hay causa mediata,433765.77,4585977.49,2.206265,41.420781
2017S001584,14,Tarde,No hay causa mediata,427399.57,4580754.24,2.1307099999999997,41.373185
2017S000898,13,Matutino,No hay causa mediata,431152.96,4584143.76,2.175198,41.404039000000004
2017S001699,17,Tarde,No hay causa mediata,428859.65,4580527.34,2.148193,41.371271
2017S001412,16,Tarde,No hay causa mediata,433601.9,4583420.32,2.204574,41.397733
2017S001369,15,Tarde,No hay causa mediata,429023.63,4583774.87,2.149773,41.400529999999996
2017S001723,13,Matutino,No hay causa mediata,426682.26,4586447.98,2.1214470000000003,41.424394
2017S000391,17,Tarde,No hay causa mediata,431121.48,4581148.54,2.175168,41.377061
2017S006816,13,Matutino,No hay causa mediata,428886.41,4581485.88,2.148404,41.379901000000004
2017S010179,13,Matutino,No hay causa mediata,430176.91,4584236.18,2.163512,41.404792
2017S005483,0,Noche,No hay causa mediata,430588.56,4582240.11,2.16867,41.38685
2017S005402,12,Matutino,No hay causa mediata,429985.34,4582002.15,2.161486,41.384654
2017S006896,18,Tarde,No hay causa mediata,434241.83,4583823.22,2.212185,41.401415
2017S006847,19,Tarde,No hay causa mediata,431904.73,4586856.55,2.183888,41.428538
2017S003067,0,Noche,No hay causa mediata,429926.13,4581871.68,2.1607950000000002,41.383469
2017S008783,7,Matutino,No hay causa mediata,426104.29,4583369.19,2.114907,41.396619
2017S003326,20,Tarde,No hay causa mediata,429573.54,4585618.3,2.156138,41.417186
2017S003774,2,Noche,No hay causa mediata,427126.34,4582847.45,2.127194,41.392011
2017S003419,13,Matutino,No hay causa mediata,431627.13,4586862.0,2.180573,41.428568
2017S003464,9,Matutino,No hay causa mediata,429750.17,4582706.89,2.158594,41.390975
2017S003351,22,Noche,Exceso de velocidad o inadecuada,427205.87,4585027.71,2.1278759999999997,41.411652000000004
2017S010136,9,Matutino,No hay causa mediata,431099.08,4588608.52,2.174055,41.444249
2017S004215,8,Matutino,No hay causa mediata,429331.96,4582699.82,2.1535830000000002,41.390875
2017S008220,1,Noche,No hay causa mediata,430198.35,4582210.22,2.164009,41.386546
2017S007029,22,Noche,No hay causa mediata,432017.71,4588403.73,2.185066,41.442481
2017S007035,11,Matutino,No hay causa mediata,430805.99,4583463.54,2.171125,41.397884000000005
2017S003657,15,Tarde,No hay causa mediata,427295.29,4585080.34,2.128946,41.412138
2017S004584,13,Matutino,No hay causa mediata,428408.32,4586457.54,2.142099,41.424640000000004
2017S010132,21,Tarde,No hay causa mediata,425812.07,4582933.25,2.1114669999999998,41.392665
2017S004281,11,Matutino,No hay causa mediata,429437.55,4580956.8,2.1550540000000002,41.375186
2017S007318,13,Matutino,No hay causa mediata,429031.15,4584374.2,2.1497990000000002,41.405934
2017S004544,2,Noche,Alcoholemia,431327.58,4585531.42,2.177134,41.416554999999995
2017S003873,11,Matutino,No hay causa mediata,430648.04,4583616.98,2.169229,41.399249
2017S004279,4,Noche,No hay causa mediata,433936.89,4585919.18,2.208308,41.420268
2017S005752,4,Noche,No hay causa mediata,428770.66,4581774.15,2.146982,41.382494
2017S008420,21,Tarde,No hay causa mediata,428886.41,4581485.88,2.148404,41.379901000000004
2017S008297,9,Matutino,No hay causa mediata,431378.26,4585010.37,2.177803,41.411867
2017S007463,20,Tarde,No hay causa mediata,426763.58,4581025.15,2.123072,41.375568
2017S009951,14,Tarde,No hay causa mediata,432283.67,4589224.13,2.188158,41.449898
2017S009517,14,Tarde,No hay causa mediata,429810.99,4585087.08,2.159035,41.412425
2017S005138,12,Matutino,No hay causa mediata,428669.79,4586999.18,2.1451580000000003,41.429545000000005
2017S006184,21,Tarde,No hay causa mediata,431564.25,4584109.55,2.1801310000000003,41.403768
2017S005946,9,Matutino,No hay causa mediata,431002.63,4590445.31,2.172684,41.460784999999994
2017S007394,6,Matutino,No hay causa mediata,429250.89,4580959.75,2.152818,41.375196
2017S008230,18,Tarde,No hay causa mediata,428716.02,4584366.3,2.1460310000000002,41.405834999999996
2017S007949,11,Matutino,No hay causa mediata,428614.13,4582988.0,2.1449740000000004,41.393414
2017S009688,6,Matutino,No hay causa mediata,434299.84,4583908.15,2.21287,41.402186
2017S009820,18,Tarde,No hay causa mediata,429065.8,4580966.92,2.150605,41.375243
2017S005998,14,Tarde,No hay causa mediata,428631.34,4582893.84,2.145188,41.392559999999996
2017S006165,1,Noche,Exceso de velocidad o inadecuada,426683.07,4586048.13,2.121507,41.420801000000004
2017S005072,17,Tarde,No hay causa mediata,433294.25,4586607.45,2.20055,41.426412
2017S009603,20,Tarde,No hay causa mediata,431860.5,4585708.07,2.183491,41.418194
2017S004868,17,Tarde,No hay causa mediata,426109.89,4576009.98,2.1158639999999997,41.330331
2017S009776,9,Matutino,No hay causa mediata,426269.03,4582663.03,2.116966,41.390275
2017S008087,7,Matutino,No hay causa mediata,430354.12,4581526.83,2.165953,41.380399
2017S010344,13,Matutino,No hay causa mediata,428799.03,4580841.09,2.147439,41.374094
2017S005071,15,Tarde,No hay causa mediata,431074.31,4584797.17,2.174191,41.409921999999995
2017S008636,16,Tarde,No hay causa mediata,430370.05,4582974.79,2.165978,41.393442
2017S008711,14,Tarde,No hay causa mediata,429856.67,4581647.68,2.159984,41.381446000000004
2017S008988,20,Tarde,No hay causa mediata,432306.61,4582878.5,2.1891439999999998,41.392742999999996
2017S009035,5,Noche,No hay causa mediata,431200.2,4588761.49,2.175246,41.445634999999996
2017S006335,11,Matutino,No hay causa mediata,430463.1,4582102.27,2.167191,41.385597
2017S008960,9,Matutino,No hay causa mediata,430465.81,4582876.92,2.1671259999999997,41.392568
2017S010463,16,Tarde,No hay causa mediata,432295.12,4588101.89,2.188428,41.439784
2017S009112,12,Matutino,No hay causa mediata,427881.38,4585454.13,2.135913,41.415559
2017S005888,12,Matutino,No hay causa mediata,431653.05,4581582.76,2.1814810000000002,41.381015000000005
2017S005889,12,Matutino,No hay causa mediata,432341.84,4585211.1,2.189302,41.413759000000006
2017S005956,19,Tarde,No hay causa mediata,430794.78,4582760.74,2.171074,41.391552000000004
2017S006494,16,Tarde,No hay causa mediata,430506.56,4583080.73,2.167592,41.394409
2017S003446,22,Noche,No hay causa mediata,431481.39,4581150.1,2.1794729999999998,41.377109999999995
2017S004127,17,Tarde,No hay causa mediata,429856.92,4583995.81,2.159712,41.402592999999996
2017S005340,19,Tarde,No hay causa mediata,433417.89,4583010.5,2.202418,41.394025
2017S007240,23,Noche,No hay causa mediata,431435.94,4585123.67,2.178472,41.412889
2017S006700,16,Tarde,No hay causa mediata,426698.7,4581958.96,2.122182,41.383965
2017S006829,20,Tarde,No hay causa mediata,428074.54,4579910.73,2.138881,41.365644
2017S005680,21,Tarde,No hay causa mediata,430056.7,4583847.17,2.162121,41.401278000000005
2017S005593,10,Matutino,No hay causa mediata,430139.88,4586890.76,2.162763,41.428692
2017S007238,22,Noche,No hay causa mediata,427736.46,4579867.28,2.134845,41.365226
2017S008654,7,Matutino,No hay causa mediata,431209.99,4580625.8,2.1762799999999998,41.372358
2017S006538,5,Noche,No hay causa mediata,430997.26,4582334.16,2.17355,41.387732
2017S006546,14,Tarde,No hay causa mediata,431537.32,4585363.11,2.179666,41.41506
2017S006604,14,Tarde,No hay causa mediata,432977.18,4585446.75,2.196885,41.415929
2017S006851,21,Tarde,No hay causa mediata,432291.46,4589271.31,2.1882490000000003,41.450322
2017S006907,9,Matutino,No hay causa mediata,427351.59,4581003.19,2.130106,41.375423
2017S000786,3,Noche,Alcoholemia,429271.72,4583993.35,2.152714,41.402524
2017S000069,10,Matutino,No hay causa mediata,430721.27,4581281.27,2.17037,41.378223999999996
2017S000914,20,Tarde,No hay causa mediata,431236.79,4589183.92,2.1756290000000003,41.449439
2017S001894,12,Matutino,No hay causa mediata,430606.29,4588292.57,2.16819,41.441359999999996
2017S002596,21,Tarde,No hay causa mediata,429996.28,4581668.44,2.1616560000000002,41.381646999999994
2017S000536,13,Matutino,No hay causa mediata,427154.54,4581720.01,2.1276639999999998,41.381863
2017S002093,17,Tarde,No hay causa mediata,434084.52,4585488.62,2.210126,41.416399
2017S000341,21,Tarde,No hay causa mediata,432112.32,4581999.9,2.186923,41.384809999999995
2017S001094,14,Tarde,No hay causa mediata,431574.22,4586941.33,2.17993,41.429275
2017S002229,11,Matutino,No hay causa mediata,428662.72,4582646.51,2.145588,41.390338
2017S000256,15,Tarde,No hay causa mediata,426950.58,4584108.91,2.124936,41.403352000000005
2017S002058,15,Tarde,No hay causa mediata,428047.47,4582338.8,2.1382689999999998,41.387509
2017S001190,11,Matutino,No hay causa mediata,431606.68,4587352.58,2.180266,41.43298
2017S000689,9,Matutino,No hay causa mediata,430133.51,4581731.76,2.163287,41.382226
2017S000479,9,Matutino,No hay causa mediata,427330.08,4582097.34,2.129724,41.385274
2017S004378,11,Matutino,No hay causa mediata,428983.1,4580579.56,2.14967,41.37175
2017S004380,13,Matutino,No hay causa mediata,431816.61,4584545.45,2.183096,41.407716
2017S005371,15,Tarde,No hay causa mediata,426831.34,4583845.99,2.123545,41.400973
2017S005391,7,Matutino,No hay causa mediata,430487.69,4588229.14,2.166773,41.440782
2017S003085,18,Tarde,No hay causa mediata,430263.0,4584112.57,2.164567,41.403683
2017S008794,12,Matutino,No hay causa mediata,427288.8,4582246.5,2.129203,41.386613
2017S003592,16,Tarde,No hay causa mediata,426268.48,4582116.12,2.117021,41.385349
2017S003799,17,Tarde,No hay causa mediata,432759.03,4584768.2,2.194352,41.409804
2017S001927,13,Matutino,No hay causa mediata,431916.67,4584638.84,2.184282,41.408561999999996
2017S008731,21,Tarde,No hay causa mediata,430989.45,4580870.75,2.173621,41.374546
2017S006567,10,Matutino,No hay causa mediata,430697.45,4583267.95,2.1698560000000002,41.39611
2017S010134,7,Matutino,No hay causa mediata,428863.19,4586707.45,2.147514,41.426932
2017S007133,9,Matutino,No hay causa mediata,429851.08,4581587.29,2.1599310000000003,41.380905
2017S004653,14,Tarde,No hay causa mediata,434385.74,4583964.78,2.213893,41.402696999999996
2017S007000,17,Tarde,No hay causa mediata,430741.88,4582396.64,2.170482,41.388269
2017S009576,0,Noche,No hay causa mediata,428578.7,4583280.81,2.144509,41.396041
2017S010539,13,Matutino,No hay causa mediata,428838.54,4583298.65,2.147616,41.396226
2017S007686,2,Noche,No hay causa mediata,427242.98,4581402.56,2.128755,41.379007
2017S003570,15,Tarde,No hay causa mediata,428901.74,4580348.8,2.148716,41.369662
2017S006115,18,Tarde,No hay causa mediata,431234.33,4583746.91,2.1762240000000004,41.40047
2017S005046,9,Matutino,No hay causa mediata,430754.91,4583645.44,2.1704939999999997,41.399519
2017S004071,22,Noche,No hay causa mediata,427613.2,4580088.79,2.133348,41.367206
2017S006011,7,Matutino,No hay causa mediata,430967.55,4584481.11,2.172946,41.407067
2017S008375,8,Matutino,No hay causa mediata,429299.37,4583346.03,2.153125,41.396699
2017S008291,22,Noche,No hay causa mediata,430292.71,4583436.46,2.164992,41.397597
2017S008088,7,Matutino,No hay causa mediata,431105.29,4583623.1,2.1746950000000003,41.399351
2017S004740,23,Noche,No hay causa mediata,428115.59,4584395.56,2.1388380000000002,41.406042
2017S007643,16,Tarde,No hay causa mediata,430355.38,4582291.62,2.165877,41.387289
2017S009866,10,Matutino,No hay causa mediata,431006.32,4583907.06,2.173479,41.4019
2017S009933,5,Noche,No hay causa mediata,429896.08,4586224.07,2.159932,41.422672999999996
2017S009295,21,Tarde,No hay causa mediata,428995.05,4582904.17,2.149541,41.392692
2017S008279,14,Tarde,No hay causa mediata,430292.71,4583436.46,2.164992,41.397597
2017S009156,14,Tarde,No hay causa mediata,425212.1,4585626.1,2.103958,41.416864000000004
2017S010233,19,Tarde,No hay causa mediata,426813.82,4582391.4,2.1235049999999998,41.387875
2017S010299,8,Matutino,No hay causa mediata,430632.24,4587592.9,2.168582,41.435058000000005
2017S004715,8,Matutino,No hay causa mediata,430355.38,4582291.62,2.165877,41.387289
2017S006783,13,Matutino,No hay causa mediata,430528.87,4584406.82,2.167703,41.406354
2017S009778,13,Matutino,No hay causa mediata,429864.18,4580524.21,2.1602099999999997,41.371332
2017S006159,22,Noche,No hay causa mediata,432167.52,4585320.81,2.187208,41.414726
2017S006069,15,Tarde,No hay causa mediata,429775.47,4578643.74,2.159364,41.354383
2017S009695,9,Matutino,No hay causa mediata,426743.8,4582539.93,2.12265,41.389202000000004
2017S010291,18,Tarde,No hay causa mediata,430608.23,4583304.56,2.168787,41.396435
2017S004720,10,Matutino,No hay causa mediata,429327.9,4586743.45,2.153063,41.427296999999996
2017S007334,22,Noche,No hay causa mediata,431946.45,4585565.44,2.184536,41.416914
2017S000302,19,Tarde,No hay causa mediata,431385.59,4585109.27,2.177876,41.412759
2017S010348,20,Tarde,No hay causa mediata,431757.04,4585439.98,2.182289,41.415763
2017S000846,9,Matutino,No hay causa mediata,431521.65,4584977.62,2.179518,41.411582
2017S008277,6,Matutino,No hay causa mediata,431675.33,4584558.04,2.1814080000000002,41.407821000000006
2017S006837,13,Matutino,No hay causa mediata,431947.36,4584426.25,2.184677,41.406655
2017S009107,8,Matutino,No hay causa mediata,432229.7,4584197.87,2.1880759999999997,41.404617
2017S004697,23,Noche,No hay causa mediata,432060.8,4584547.74,2.1860150000000003,41.407755
2017S004051,8,Matutino,No hay causa mediata,432156.23,4584503.34,2.1871680000000002,41.407365999999996
2017S002029,13,Matutino,No hay causa mediata,432937.09,4585128.37,2.196442,41.413061
2017S008598,20,Tarde,Alcoholemia,431964.93,4584467.51,2.184875,41.407026
2017S001494,9,Matutino,No hay causa mediata,432718.55,4585252.38,2.193808,41.414159999999995
2017S006453,15,Tarde,No hay causa mediata,432002.91,4584366.13,2.185341,41.406119
2017S002491,20,Tarde,No hay causa mediata,432393.67,4584620.4,2.1899900000000003,41.40844
2017S000777,17,Tarde,No hay causa mediata,432645.2,4584798.32,2.1929849999999997,41.410065
2017S003623,11,Matutino,No hay causa mediata,432165.2,4585196.35,2.187198,41.413609
2017S003436,12,Matutino,No hay causa mediata,434004.15,4585970.44,2.209116,41.420733
2017S000594,7,Matutino,No hay causa mediata,433396.55,4586637.52,2.201767,41.426691
2017S004285,16,Tarde,No hay causa mediata,433393.66,4586724.7,2.201722,41.427474
2017S010509,18,Tarde,No hay causa mediata,433497.89,4586886.49,2.2029490000000003,41.428942
2017S010014,2,Noche,No hay causa mediata,433143.08,4585668.87,2.198847,41.417942
2017S000526,9,Matutino,No hay causa mediata,434037.64,4585115.74,2.209604,41.413035
2017S001857,22,Noche,Exceso de velocidad o inadecuada,434466.79,4585801.83,2.2146619999999997,41.419249
2017S008743,20,Tarde,No hay causa mediata,434395.6,4585754.71,2.213818,41.418820000000004
