IdExpediente,Hora,Turno,Tipo_Accidente,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2016S004469,20,Tarde,Colisión Lateral,428557.18,4579845.91,2.144663,41.365101
2016S004312,14,Tarde,Alcance múltiple,430224.33,4579168.24,2.16467,41.35915
2016S001041,14,Tarde,Colisión Lateral,430077.91,4579036.34,2.162928,41.357949
2016S001319,18,Tarde,Caida (dos ruedas),428575.25,4579099.93,2.144966,41.358384
2016S002975,18,Tarde,Colisión frontal-lateral,429059.06,4579288.48,2.15073,41.360129
2016S009817,18,Tarde,Alcance,428951.83,4578561.7,2.149524,41.353572
2016S007013,16,Tarde,Colisión Lateral,428998.52,4578526.33,2.15009,41.353260999999996
2016S008170,16,Tarde,Alcance,427801.81,4575859.88,2.136099,41.329133
2016S008233,16,Tarde,Colisión Lateral,427801.81,4575859.88,2.136099,41.329133
2016S000370,10,Matutino,Colisión frontal-lateral,429027.83,4580682.83,2.150184,41.372682
2016S000404,23,Noche,Choque vs objeto estático,428561.14,4580046.8,2.144687,41.366912
2016S008757,7,Matutino,Caida (dos ruedas),428769.75,4577861.31,2.14743,41.347251
2016S001377,11,Matutino,Atropellamiento,429090.57,4580529.18,2.1509549999999997,41.371309000000004
2016S001805,23,Noche,Colisión Frontal,429090.57,4580529.18,2.1509549999999997,41.371309000000004
2016S009000,13,Matutino,Otras,428200.51,4578498.42,2.1405540000000003,41.352938
2016S002113,7,Matutino,Colisión Lateral,430724.34,4579706.06,2.170586,41.364039
2016S006274,12,Matutino,Caida (dos ruedas),427788.29,4578305.96,2.135653,41.351162
2016S003215,7,Matutino,Alcance,427586.97,4576461.09,2.133458,41.334536
2016S002018,6,Matutino,Caida (dos ruedas),427360.59,4576569.22,2.130745,41.335488
2016S007770,5,Noche,Alcance,426672.97,4576309.83,2.1225549999999997,41.333084
2016S002730,14,Tarde,Colisión Lateral,426672.97,4576309.83,2.1225549999999997,41.333084
2016S005133,18,Tarde,Alcance múltiple,428517.55,4578271.71,2.14437,41.350921
2016S003428,18,Tarde,Colisión Lateral,429621.21,4578451.5,2.1575450000000003,41.35264
2016S001758,17,Tarde,Colisión Lateral,426287.83,4576290.2,2.117957,41.332878
2016S005731,8,Matutino,Colisión Lateral,426218.8,4576318.81,2.1171290000000003,41.333124
2016S008473,8,Matutino,Colisión frontal-lateral,425859.69,4576225.01,2.11285,41.332253
2016S005768,14,Tarde,Alcance múltiple,426985.94,4576822.6,2.126233,41.337733
2016S007169,19,Tarde,Colisión Lateral,429718.16,4578561.81,2.158692,41.353639
2016S000458,8,Matutino,Colisión Lateral,428655.7,4578026.63,2.146049,41.348727000000004
2016S007445,18,Tarde,Alcance,428026.41,4577719.18,2.1385669999999997,41.345906
2016S009722,21,Tarde,Alcance,428026.41,4577719.18,2.1385669999999997,41.345906
2016S004926,18,Tarde,Colisión Lateral,428026.41,4577719.18,2.1385669999999997,41.345906
2016S009542,18,Tarde,Alcance,427661.78,4577554.48,2.134224,41.344387
2016S004027,5,Noche,Colisión Lateral,426606.28,4576959.66,2.121687,41.338933000000004
2016S003259,16,Tarde,Alcance,431137.98,4580551.58,2.175427,41.371685
2016S000305,8,Matutino,Alcance múltiple,431029.28,4580384.14,2.174155,41.370172
2016S005430,12,Matutino,Alcance,428721.64,4578112.98,2.146827,41.349507
2016S008944,12,Matutino,Alcance múltiple,428721.64,4578112.98,2.146827,41.349507
2016S005051,9,Matutino,Alcance,427109.32,4577319.44,2.127655,41.342221
2016S005563,22,Noche,Alcance,427017.84,4577279.25,2.126561,41.341852
2016S008478,5,Noche,Caida (dos ruedas),426461.58,4577061.25,2.119942,41.339838
2016S000948,18,Tarde,Otras,427890.23,4579503.89,2.136729,41.361962
2016S008819,20,Tarde,Alcance,431209.99,4580625.8,2.1762799999999998,41.372358
2016S004882,17,Tarde,Alcance,430972.7,4580188.48,2.173496,41.368402
2016S003911,14,Tarde,Caida (dos ruedas),430920.56,4580103.48,2.172884,41.367632
2016S001910,20,Tarde,Alcance,430873.62,4580015.85,2.172332,41.366834999999995
2016S009892,14,Tarde,Colisión Lateral,430450.5,4579358.49,2.16735,41.360881
2016S005244,8,Matutino,Colisión Lateral,430450.5,4579358.49,2.16735,41.360881
2016S005419,9,Matutino,Alcance,430450.5,4579358.49,2.16735,41.360881
2016S000426,18,Tarde,Alcance,428020.18,4578736.72,2.138375,41.355065
2016S009517,22,Noche,Caida (dos ruedas),428046.2,4579830.43,2.1385549999999998,41.364921
2016S009015,21,Tarde,Alcance múltiple,428057.4,4579837.99,2.138686,41.364985
2016S003569,20,Tarde,Colisión Frontal,428901.74,4580348.8,2.148716,41.369662
2016S008380,8,Matutino,Caida (dos ruedas),428901.74,4580348.8,2.148716,41.369662
2016S009004,18,Tarde,Colisión Lateral,428590.95,4579243.45,2.1451279999999997,41.359682
2016S000923,21,Tarde,Atropellamiento,428257.24,4580237.04,2.1410299999999998,41.368605
2016S003249,9,Matutino,Atropellamiento,428328.52,4580307.33,2.14187,41.369242
2016S004265,14,Tarde,Alcance,428347.56,4580326.06,2.142095,41.369415000000004
2016S007285,21,Tarde,Colisión frontal-lateral,427978.22,4579963.45,2.137727,41.366113
2016S001332,22,Noche,Colisión frontal-lateral,427978.22,4579963.45,2.137727,41.366113
2016S002171,14,Tarde,Alcance múltiple,428062.52,4580047.38,2.138721,41.366877
2016S000163,15,Tarde,Alcance,428133.39,4580116.62,2.1395619999999997,41.367504
2016S003681,13,Matutino,Colisión frontal-lateral,428387.9,4580365.35,2.142569,41.36977
2016S004925,16,Tarde,Otras,428401.57,4580378.76,2.142735,41.369888
2016S008063,2,Noche,Caida (dos ruedas),428566.52,4580540.39,2.144688,41.371362
2016S005786,21,Tarde,Colisión frontal-lateral,427900.01,4579692.41,2.1368259999999997,41.363665000000005
2016S004134,1,Noche,Atropellamiento,428382.84,4580963.27,2.1424380000000003,41.375155
2016S002976,18,Tarde,Colisión Lateral,428642.27,4580954.97,2.145548,41.375097
2016S005996,17,Tarde,Atropellamiento,428856.34,4580937.4,2.148109,41.374963
2016S004722,10,Matutino,Alcance,428832.19,4580872.8,2.14783,41.374376
2016S009757,6,Matutino,Alcance,428832.19,4580872.8,2.14783,41.374376
2016S006894,15,Tarde,Atropellamiento,428452.9,4581450.89,2.143218,41.379548
2016S008477,9,Matutino,Colisión frontal-lateral,428423.27,4581481.21,2.142867,41.379824
2016S008528,15,Tarde,Colisión frontal-lateral,428159.82,4580716.48,2.139801,41.372911
2016S003534,22,Noche,Atropellamiento,428577.78,4580624.16,2.1448099999999997,41.372119
2016S007783,12,Matutino,Colisión Lateral,428665.73,4580710.39,2.145852,41.372902
2016S000706,15,Tarde,Atropellamiento,428600.86,4580979.25,2.145043,41.375319
2016S009632,17,Tarde,Caída interior vehículo,428879.43,4580988.77,2.1483779999999997,41.375425
2016S002392,19,Tarde,Alcance,428398.39,4580448.48,2.142691,41.370518
2016S006370,11,Matutino,Colisión Lateral,428498.87,4580959.44,2.143826,41.37513
2016S004953,13,Matutino,Alcance,427903.56,4580052.7,2.136819,41.366907
2016S009731,19,Tarde,Atropellamiento,427389.44,4580372.16,2.130636,41.369743
2016S010070,13,Matutino,Atropellamiento,428233.02,4580585.64,2.140702,41.371736999999996
2016S002246,17,Tarde,Atropellamiento,428170.77,4580225.7,2.139991,41.368489000000004
2016S005917,6,Matutino,Caida (dos ruedas),428225.83,4580279.55,2.1406419999999997,41.368981
2016S006038,23,Noche,Alcance,428362.54,4580439.5,2.142261,41.370434
2016S000177,22,Noche,Colisión Lateral,427711.55,4579792.08,2.1345549999999998,41.364548
2016S005943,15,Tarde,Colisión Lateral,427810.63,4579885.35,2.135727,41.365395
2016S000382,21,Tarde,Caída interior vehículo,427833.87,4579896.12,2.136001,41.365496
2016S009601,17,Tarde,Alcance,427833.87,4579896.12,2.136001,41.365496
2016S010049,19,Tarde,Atropellamiento,427799.55,4579897.56,2.135595,41.365502
2016S008809,16,Tarde,Alcance,427526.26,4580015.98,2.132317,41.36654
2016S001400,22,Noche,Colisión frontal-lateral,427351.59,4581003.19,2.130106,41.375423
2016S009604,18,Tarde,Colisión Frontal,427283.82,4581005.67,2.129293,41.375434999999996
2016S008834,10,Matutino,Colisión Lateral,428023.02,4580080.77,2.138251,41.36717
2016S002727,11,Matutino,Atropellamiento,427675.74,4581531.37,2.133917,41.380208
2016S001524,9,Matutino,Colisión Lateral,427635.21,4581614.49,2.133429,41.380952
2016S007659,7,Matutino,Colisión Lateral,426957.54,4581017.93,2.125393,41.375513
2016S000961,10,Matutino,Atropellamiento,426872.41,4580895.89,2.124391,41.374407
2016S003481,12,Matutino,Alcance,427318.19,4581026.3,2.129709,41.375627
2016S005062,14,Tarde,Colisión frontal-lateral,426799.32,4580933.65,2.123514,41.374743
2016S006414,11,Matutino,Colisión Lateral,426740.44,4581025.92,2.1227970000000003,41.375566
2016S005755,8,Matutino,Colisión frontal-lateral,427028.04,4580767.97,2.126272,41.373267999999996
2016S005188,19,Tarde,Colisión Lateral,427242.98,4581402.56,2.128755,41.379007
2016S005040,17,Tarde,Colisión Lateral,427304.28,4581433.58,2.129492,41.379292
2016S008521,12,Matutino,Alcance,427289.37,4581414.09,2.129315,41.379119
2016S007016,16,Tarde,Alcance,427538.35,4581580.05,2.132273,41.380637
2016S005118,13,Matutino,Colisión frontal-lateral,427226.04,4580809.26,2.128635,41.373664
2016S006388,4,Noche,Colisión Frontal,427463.51,4581020.88,2.131443,41.375586
2016S007959,18,Tarde,Colisión Lateral,427420.29,4581022.5,2.130929,41.3756
2016S004051,21,Tarde,Colisión frontal-lateral,427452.84,4580999.21,2.131314,41.375396
2016S001468,22,Noche,Colisión frontal-lateral,427324.13,4581339.62,2.129743,41.378446999999994
2016S009484,7,Matutino,Alcance,427729.19,4580989.31,2.134627,41.375331
2016S008234,16,Tarde,Atropellamiento,427816.2,4580611.48,2.135713,41.371934
2016S002072,18,Tarde,Caida (dos ruedas),427850.18,4580553.44,2.136126,41.371415
2016S006656,15,Tarde,Colisión Lateral,427797.53,4581680.36,2.135358,41.381561
2016S002689,8,Matutino,Caida (dos ruedas),427960.68,4582027.85,2.137266,41.384701
2016S002689,8,Matutino,Alcance,427960.68,4582027.85,2.137266,41.384701
2016S000606,5,Noche,Colisión frontal-lateral,428399.57,4581545.29,2.142573,41.380399
2016S002979,18,Tarde,Colisión Lateral,428194.18,4581940.52,2.140075,41.383938
2016S007996,21,Tarde,Colisión frontal-lateral,428272.69,4581542.83,2.1410549999999997,41.380359999999996
2016S003502,6,Matutino,Caida (dos ruedas),428186.8,4580971.15,2.140094,41.375209999999996
2016S004435,17,Tarde,Colisión frontal-lateral,428022.32,4580976.35,2.138132,41.375240000000005
2016S005246,8,Matutino,Alcance,428086.45,4581833.04,2.1387959999999997,41.382965000000006
2016S000885,23,Noche,Colisión frontal-lateral,428086.45,4581833.04,2.1387959999999997,41.382965000000006
2016S004029,7,Matutino,Otras,428030.12,4581702.64,2.1381419999999998,41.38178
2016S006666,16,Tarde,Colisión Lateral,428215.32,4581922.64,2.140328,41.383778
2016S006910,12,Matutino,Colisión frontal-lateral,428049.61,4581343.13,2.1384119999999998,41.378547999999995
2016S006157,2,Noche,Colisión Lateral,428309.06,4582004.66,2.1414419999999996,41.384525
2016S007321,13,Matutino,Atropellamiento,428219.13,4581556.75,2.140419,41.380482
2016S001244,18,Tarde,Alcance,428284.26,4582019.28,2.141142,41.384658
2016S008795,9,Matutino,Alcance,427196.74,4582531.25,2.128069,41.389171000000005
2016S003682,15,Tarde,Alcance,427232.74,4582645.09,2.128486,41.390201
2016S001563,14,Tarde,Atropellamiento,428189.14,4582470.64,2.139952,41.388711
2016S001324,20,Tarde,Alcance,427353.94,4582851.84,2.1299080000000004,41.392067
2016S001473,8,Matutino,Alcance,428288.06,4582631.97,2.141117,41.39017
2016S002539,4,Noche,Otras,427853.26,4582013.79,2.135988,41.384565
2016S009718,18,Tarde,Atropellamiento,427519.37,4582036.65,2.131991,41.384741999999996
2016S004384,9,Matutino,Alcance,428129.14,4582723.16,2.139204,41.390984
2016S000159,12,Matutino,Alcance,428092.34,4582711.17,2.138763,41.390873
2016S003688,17,Tarde,Colisión Lateral,428147.36,4582725.35,2.1394189999999997,41.391003999999995
2016S007365,13,Matutino,Caida (dos ruedas),427146.12,4582471.82,2.127478,41.388626
2016S004944,9,Matutino,Colisión Lateral,427838.59,4581733.34,2.135842,41.382042
2016S000731,11,Matutino,Choque vs objeto estático,427838.59,4581733.34,2.135842,41.382042
2016S008881,15,Tarde,Colisión frontal-lateral,427951.34,4582651.53,2.137084,41.39032
2016S009409,12,Matutino,Atropellamiento,427777.58,4581706.26,2.135116,41.381793
2016S007012,13,Matutino,Atropellamiento,427785.01,4581732.51,2.135208,41.382028000000005
2016S002744,18,Tarde,Alcance,427744.91,4582602.46,2.134614,41.38986
2016S003528,16,Tarde,Choque vs objeto estático,427631.09,4582522.52,2.1332720000000003,41.389129
2016S007731,12,Matutino,Alcance,427854.58,4582333.58,2.1359619999999997,41.387446999999995
2016S005261,16,Tarde,Colisión Lateral,428486.42,4582640.43,2.143484,41.390269
2016S008921,22,Noche,Choque vs objeto estático,427756.74,4582713.85,2.134745,41.390861
2016S001639,9,Matutino,Colisión frontal-lateral,428520.52,4582845.9,2.143866,41.392117999999996
2016S008559,11,Matutino,Otras,428484.34,4582838.79,2.143437,41.392052
2016S003825,22,Noche,Atropellamiento,427894.07,4582762.36,2.136389,41.391315000000006
2016S000336,11,Matutino,Alcance,427894.07,4582762.36,2.136389,41.391315000000006
2016S009188,21,Tarde,Otras,427894.07,4582762.36,2.136389,41.391315000000006
2016S001117,20,Tarde,Alcance,427585.14,4582648.38,2.132707,41.39026
2016S008891,18,Tarde,Colisión Lateral,427510.22,4582622.56,2.131813,41.390019
2016S000164,15,Tarde,Caida (dos ruedas),427122.04,4581357.03,2.127325,41.378591
2016S007413,13,Matutino,Colisión frontal-lateral,427478.1,4581846.68,2.131524,41.383027
2016S000297,20,Tarde,Colisión Lateral,427385.53,4582469.52,2.130337,41.38863
2016S002938,17,Tarde,Alcance,427625.61,4582476.1,2.133206,41.388715000000005
2016S005518,19,Tarde,Colisión Lateral,427581.62,4582517.89,2.132675,41.38908
2016S001292,22,Noche,Colisión frontal-lateral,427549.7,4581862.69,2.132371,41.383178
2016S005675,12,Matutino,Colisión Frontal,427379.01,4582107.4,2.1303080000000003,41.385369
2016S004647,5,Noche,Colisión frontal-lateral,427397.2,4582297.6,2.1305009999999998,41.387082
2016S005644,11,Matutino,Alcance,427253.13,4582427.19,2.128763,41.38824
2016S003491,17,Tarde,Colisión frontal-lateral,427769.17,4582278.93,2.134952,41.386944
2016S003024,10,Matutino,Atropellamiento,427749.1,4582306.43,2.134709,41.387195
2016S004195,19,Tarde,Colisión frontal-lateral,427220.01,4582124.78,2.128405,41.385508
2016S005922,9,Matutino,Alcance,427390.02,4581726.68,2.130486,41.381938
2016S004148,12,Matutino,Colisión frontal-lateral,427162.25,4582228.33,2.1276990000000002,41.386439
2016S008975,9,Matutino,Atropellamiento,426908.46,4581194.5,2.124786,41.377103000000005
2016S003680,13,Matutino,Colisión frontal-lateral,427241.34,4581729.55,2.128703,41.381952000000005
2016S009126,14,Tarde,Colisión Lateral,427314.21,4581662.47,2.129584,41.381355
2016S007834,7,Matutino,Alcance,426967.8,4581241.4,2.125486,41.377532
2016S006971,9,Matutino,Colisión frontal-lateral,427345.28,4581517.41,2.129973,41.380052
2016S008485,8,Matutino,Colisión frontal-lateral,427345.28,4581517.41,2.129973,41.380052
2016S004636,13,Matutino,Caída interior vehículo,427178.74,4582432.92,2.1278650000000003,41.388278
2016S005483,18,Tarde,Colisión frontal-lateral,427178.74,4582432.92,2.1278650000000003,41.388278
2016S010041,13,Matutino,Alcance,427178.74,4582432.92,2.1278650000000003,41.388278
2016S002451,14,Tarde,Colisión Lateral,427178.74,4582432.92,2.1278650000000003,41.388278
2016S009701,20,Tarde,Choque vs objeto estático,427212.84,4581439.4,2.128391,41.379337
2016S004736,13,Matutino,Colisión Lateral,426655.84,4581271.76,2.1217509999999997,41.377774
2016S004838,14,Tarde,Atropellamiento,427225.02,4581826.64,2.1285,41.382824
2016S010133,8,Matutino,Alcance,427340.27,4581935.11,2.1298630000000003,41.383815999999996
2016S005901,14,Tarde,Colisión Lateral,426674.47,4581347.94,2.121969,41.37846
2016S005716,19,Tarde,Colisión Lateral,426465.87,4581176.58,2.119491,41.376901000000004
2016S007715,15,Tarde,Colisión frontal-lateral,425530.31,4582412.08,2.108159,41.387947
2016S008768,11,Matutino,Alcance,426019.47,4581139.86,2.114162,41.376526
2016S008611,16,Tarde,Colisión Lateral,425765.59,4582748.74,2.110928,41.390995000000004
2016S003118,21,Tarde,Colisión Lateral,426972.29,4582448.34,2.1254,41.388403000000004
2016S007769,23,Noche,Colisión frontal-lateral,426972.29,4582448.34,2.1254,41.388403000000004
2016S001060,12,Matutino,Alcance,425819.56,4582083.33,2.111655,41.38501
2016S001609,13,Matutino,Alcance,425819.56,4582083.33,2.111655,41.38501
2016S001519,16,Tarde,Colisión Lateral,427112.9,4582001.08,2.127128,41.38439
2016S003471,16,Tarde,Colisión Lateral,427237.72,4582854.9,2.12852,41.392084000000004
2016S000445,13,Matutino,Caida (dos ruedas),427079.29,4582470.3,2.126677,41.388611
2016S004570,16,Tarde,Atropellamiento,427079.29,4582470.3,2.126677,41.388611
2016S003667,7,Matutino,Choque vs objeto estático,426975.14,4582771.24,2.125397,41.391313000000004
2016S009225,17,Tarde,Caída interior vehículo,427095.46,4582116.38,2.126911,41.385424
2016S002482,15,Tarde,Alcance,426848.32,4582296.27,2.123935,41.387023
2016S000448,17,Tarde,Atropellamiento,426498.61,4582192.05,2.1197619999999997,41.386054
2016S007738,15,Tarde,Caida (dos ruedas),426268.48,4582116.12,2.117021,41.385349
2016S009717,14,Tarde,Alcance,426268.48,4582116.12,2.117021,41.385349
2016S001175,7,Matutino,Alcance,426749.59,4582701.4,2.122702,41.390662
2016S004085,21,Tarde,Colisión frontal-lateral,426796.91,4582716.52,2.123263,41.390801
2016S008136,13,Matutino,Colisión Lateral,426779.13,4582389.21,2.1230990000000003,41.387854
2016S004537,12,Matutino,Alcance,425960.22,4582013.24,2.11335,41.384392999999996
2016S001055,8,Matutino,Colisión Lateral,425772.51,4581960.58,2.111108,41.383897999999995
2016S005484,18,Tarde,Alcance,425772.51,4581960.58,2.111108,41.383897999999995
2016S005789,21,Tarde,Alcance múltiple,425387.61,4581830.33,2.10652,41.382692
2016S008455,19,Tarde,Alcance,426765.87,4582271.26,2.1229459999999998,41.386790000000005
2016S005868,15,Tarde,Colisión frontal-lateral,425464.9,4581588.18,2.107471,41.380519
2016S005380,8,Matutino,Alcance,425772.22,4581195.87,2.111202,41.377008000000004
2016S005359,16,Tarde,Colisión frontal-lateral,425832.23,4582225.77,2.111793,41.38629
2016S002154,10,Matutino,Atropellamiento,426871.66,4582154.59,2.124227,41.385746000000005
2016S003812,16,Tarde,Alcance,425648.78,4583019.77,2.109495,41.393425
2016S009307,16,Tarde,Alcance,425605.78,4582856.65,2.1090009999999997,41.391953
2016S002595,23,Noche,Alcance,425605.78,4582856.65,2.1090009999999997,41.391953
2016S004516,23,Noche,Colisión Lateral,426413.51,4582682.2,2.118686,41.39046
2016S002796,15,Tarde,Colisión frontal-lateral,426413.51,4582682.2,2.118686,41.39046
2016S008877,11,Matutino,Colisión frontal-lateral,426061.02,4583346.26,2.114395,41.396408
2016S003798,8,Matutino,Atropellamiento,425554.49,4582597.63,2.108423,41.389615
2016S000316,14,Tarde,Alcance múltiple,425661.26,4583033.41,2.109649,41.393552
2016S008817,20,Tarde,Atropellamiento,425391.99,4582224.91,2.10652,41.386241
2016S001652,19,Tarde,Caida (dos ruedas),425700.54,4582054.85,2.110236,41.384738
2016S003603,18,Tarde,Colisión frontal-lateral,425563.52,4581975.0,2.108607,41.384014
2016S007105,9,Matutino,Alcance,425404.36,4581892.29,2.106716,41.383252
2016S008533,19,Tarde,Alcance,425404.36,4581892.29,2.106716,41.383252
2016S001648,16,Tarde,Caida (dos ruedas),425703.43,4582083.3,2.110268,41385.0
2016S008474,8,Matutino,Alcance,425046.27,4581845.73,2.102441,41.382795
2016S006003,11,Matutino,Alcance,425327.79,4582270.67,2.1057490000000003,41.386649
2016S003600,14,Tarde,Colisión Frontal,426364.2,4583157.09,2.118042,41.394733
2016S004222,12,Matutino,Caida (dos ruedas),426177.61,4583258.09,2.115793,41.395626
2016S000230,21,Tarde,Colisión frontal-lateral,427863.43,4583376.84,2.135945,41.396842
2016S003513,14,Tarde,Colisión frontal-lateral,428538.01,4583405.48,2.144015,41.397163
2016S009502,1,Noche,Colisión frontal-lateral,428614.85,4583291.61,2.1449380000000002,41.396143
2016S009645,21,Tarde,Colisión Lateral,428511.3,4582989.11,2.143742,41.393414
2016S005607,1,Noche,Caida (dos ruedas),428008.65,4583498.74,2.137665,41.397954
2016S002713,14,Tarde,Caida (dos ruedas),427764.75,4583691.89,2.134723,41.39967
2016S003532,19,Tarde,Colisión Lateral,427843.27,4583785.18,2.135657,41.400524
2016S009250,15,Tarde,Caida (dos ruedas),428008.42,4583792.98,2.13763,41.400602
2016S005554,18,Tarde,Atropellamiento,428203.35,4583002.82,2.140056,41.393504
2016S002425,21,Tarde,Atropellamiento,428517.78,4583245.31,2.143783,41.395720000000004
2016S007895,14,Tarde,Otras,428303.63,4583470.26,2.141197,41.397728
2016S001793,9,Matutino,Atropellamiento,428125.15,4583084.35,2.1391139999999997,41.394234999999995
2016S009080,19,Tarde,Atropellamiento,427789.31,4583467.16,2.135049,41.397655
2016S007892,9,Matutino,Colisión frontal-lateral,427750.96,4583467.55,2.134583,41.397651
2016S005264,16,Tarde,Otras,428230.83,4583476.99,2.140323,41.397775
2016S002608,15,Tarde,Caida (dos ruedas),427885.26,4583830.62,2.136154,41.400933
2016S003055,1,Noche,Colisión frontal-lateral,427615.69,4583452.26,2.1329700000000003,41.397504
2016S000383,23,Noche,Caida (dos ruedas),428059.79,4582928.58,2.138343,41.392824
2016S001196,17,Tarde,Alcance,428370.08,4583400.0,2.142007,41.397103
2016S009079,12,Matutino,Atropellamiento,428148.73,4582820.71,2.13942,41.39186
2016S002871,15,Tarde,Alcance múltiple,428477.91,4583573.39,2.143266,41.398671
2016S008938,9,Matutino,Caida (dos ruedas),428442.95,4583608.96,2.142843,41.398983
2016S004858,21,Tarde,Alcance,428630.15,4582971.43,2.145167,41.393263
2016S007714,13,Matutino,Caída interior vehículo,429078.56,4583612.3,2.15045,41.399076
2016S000380,17,Tarde,Caída interior vehículo,429370.59,4583238.28,2.153987,41.395733
2016S005214,9,Matutino,Alcance,429380.55,4583202.54,2.154111,41.395409
2016S003801,10,Matutino,Colisión frontal-lateral,429313.05,4583181.23,2.153312,41.395214
2016S008587,21,Tarde,Alcance,428695.45,4583383.7,2.145896,41.396978999999995
2016S000888,0,Noche,Choque vs objeto estático,428306.31,4584126.48,2.141155,41.403636
2016S009103,12,Matutino,Caida (dos ruedas),428683.97,4583364.08,2.145755,41.396807
2016S004630,14,Tarde,Colisión frontal-lateral,429430.67,4583354.91,2.154691,41.396783
2016S006362,20,Tarde,Colisión Lateral,429419.61,4583370.21,2.154557,41.396926
2016S008978,17,Tarde,Colisión Lateral,429386.58,4583253.57,2.1541759999999996,41.395869
2016S008184,8,Matutino,Colisión Lateral,429354.97,4583286.86,2.1537900000000003,41.396164
2016S003122,6,Matutino,Colisión frontal-lateral,428740.93,4583548.44,2.146415,41.398469
2016S001864,16,Tarde,Colisión frontal-lateral,428908.19,4583676.59,2.148409,41.399637
2016S002294,14,Tarde,Alcance,429389.61,4583400.18,2.154195,41.397194
2016S009514,19,Tarde,Alcance múltiple,428883.89,4583040.5,2.148185,41.393907
2016S004512,20,Tarde,Alcance,429433.98,4583219.95,2.1547419999999997,41.395567
2016S009857,14,Tarde,Alcance,428893.85,4583782.91,2.148217,41.40059
2016S008613,16,Tarde,Colisión frontal-lateral,429006.47,4583802.56,2.149567,41.40078
2016S009007,19,Tarde,Colisión Lateral,428566.33,4583691.33,2.144317,41.399741999999996
2016S009927,12,Matutino,Otras,429096.82,4583109.88,2.150725,41.394546999999996
2016S008762,9,Matutino,Alcance,428993.23,4583086.08,2.149495,41.394331
2016S004681,9,Matutino,Alcance,426390.9,4584307.49,2.118213,41.405093
2016S008620,19,Tarde,Colisión Lateral,428272.81,4584195.38,2.14074,41.404255
2016S003219,9,Matutino,Colisión Lateral,426550.86,4584418.86,2.120114,41.406108
2016S004059,5,Noche,Choque vs objeto estático,426303.81,4584287.16,2.117175,41.404905
2016S009901,19,Tarde,Colisión Frontal,426622.92,4582958.0,2.121152,41.392965000000004
2016S002581,14,Tarde,Alcance,425957.43,4583635.47,2.1131159999999998,41.399001
2016S009089,22,Noche,Choque vs objeto estático,426324.82,4584220.75,2.117434,41.404303999999996
2016S002211,1,Noche,Choque vs objeto estático,426149.95,4583992.47,2.115369,41.402234
2016S008848,15,Tarde,Colisión frontal-lateral,426380.71,4583535.55,2.118188,41.398139
2016S008239,17,Tarde,Colisión Frontal,426362.29,4583522.0,2.1179740000000002,41.398021
2016S003278,0,Noche,Alcance,426334.27,4583504.8,2.117641,41.397856
2016S002503,22,Noche,Alcance,426334.27,4583504.8,2.117641,41.397856
2016S003137,13,Matutino,Colisión Frontal,426201.01,4583472.53,2.116054,41.397556
2016S002426,20,Tarde,Alcance múltiple,426466.09,4584125.0,2.119145,41.403461
2016S001278,14,Tarde,Alcance,426449.02,4584093.67,2.118945,41.403171
2016S005111,9,Matutino,Alcance,425336.38,4584821.62,2.105541,41.409625
2016S000294,17,Tarde,Colisión frontal-lateral,426743.08,4583808.88,2.122496,41.400631
2016S004725,9,Matutino,Colisión Lateral,426103.73,4583915.15,2.1148279999999997,41.401536
2016S005964,15,Tarde,Colisión frontal-lateral,426724.01,4583968.23,2.12225,41.402071
2016S003258,14,Tarde,Atropellamiento,426638.49,4583737.36,2.121249,41.399982
2016S002192,11,Matutino,Caida (dos ruedas),426398.25,4584288.72,2.1183110000000003,41.404923
2016S006827,13,Matutino,Colisión frontal-lateral,426636.94,4584467.89,2.121137,41.406557
2016S006778,19,Tarde,Alcance,426457.67,4584324.4,2.1190130000000003,41.405253
2016S006167,19,Tarde,Alcance múltiple,426647.54,4584456.47,2.12127,41.406459000000005
2016S006333,9,Matutino,Choque vs objeto estático,426753.87,4583522.92,2.122651,41.398056
2016S004548,20,Tarde,Choque vs objeto estático,427496.21,4583729.26,2.131513,41.399988
2016S001328,21,Tarde,Caida (dos ruedas),427573.55,4583469.01,2.1324650000000003,41.397653000000005
2016S000506,13,Matutino,Colisión Lateral,427533.12,4583469.53,2.131987,41.39765
2016S004555,0,Noche,Colisión frontal-lateral,427137.11,4583616.29,2.1272330000000004,41.398938
2016S008168,12,Matutino,Alcance,427137.11,4583616.29,2.1272330000000004,41.398938
2016S009675,18,Tarde,Colisión frontal-lateral,427358.71,4583733.27,2.1298619999999997,41.400012
2016S008118,8,Matutino,Atropellamiento,427407.77,4584291.87,2.1303810000000003,41.405042
2016S007511,14,Tarde,Colisión frontal-lateral,427549.57,4583231.89,2.132207,41.395508
2016S009606,17,Tarde,Atropellamiento,427359.99,4583469.8,2.129906,41.397634000000004
2016S002073,19,Tarde,Alcance,427199.7,4583459.97,2.127993,41.397529999999996
2016S003729,23,Noche,Caida (dos ruedas),427678.8,4583242.9,2.1337479999999998,41.395618
2016S008878,11,Matutino,Caida (dos ruedas),427678.8,4583242.9,2.1337479999999998,41.395618
2016S002652,9,Matutino,Colisión Lateral,427672.65,4583225.6,2.133679,41.395465
