IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2016S001654,21,No es causa del peatón,Ciclomotor,SH 50,HONDA,Desconocido,AM,4,"432933,44","4585605,78",2.1962599999999997,41.422049
2016S001654,21,No es causa del peatón,Ciclomotor,VIVACITY,PEUGEOT,Gris,AM,16,"432933,44","4585605,78",2.196341,41.417357
2016S003295,21,No es causa del peatón,AutobĂşs,Desconocido,MAN,Vermell,D,17,"432937,77","4587993,21",2.196341,41.417357
2016S001694,9,No es causa del peatón,Motocicleta,X-7,PIAGGIO,Negre,A,24,432938,"4584831,59",2.196124,41.438865
2016S001694,9,No es causa del peatón,Turismo,A3,AUDI,Negre,B,22,432938,"4584831,59",2.196487,41.410385999999995
2016S004748,15,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,9,432938,"4584831,59",2.196487,41.410385999999995
2016S004748,15,No es causa del peatón,Motocicleta,YP 250,YAMAHA,Blanc,A,36,432938,"4584831,59",2.196487,41.410385999999995
2016S003755,17,Cruzar fuera de paso peatonal,Turismo,XSARA,CITROEN,Gris,B,15,"432950,9","4585319,08",2.196487,41.410385999999995
2016S005835,9,No es causa del peatón,"Camión > 3,5 Tm",270 18,RENAULT,Desconocido,C,19,"432951,94","4583521,85",2.196576,41.414783
2016S006986,18,No es causa del peatón,Motocicleta,JET 4 125,SYM,Gris,B,9,"432952,06","4584266,68",2.196788,41.398589
2016S006986,18,No es causa del peatón,Turismo,OCTAVIA,SKODA,Negre,B,27,"432952,06","4584266,68",2.196717,41.405299
2016S006750,18,No es causa del peatón,Motocicleta,ELYSEO 125,PEUGEOT,granate,A2,37,"432953,39","4583391,89",2.196717,41.405299
2016S006750,18,No es causa del peatón,Motocicleta,UX 150,SUZUKI,Negre,A2,6,"432953,39","4583391,89",2.1968259999999997,41.397418
2016S002665,13,No es causa del peatón,Tractocamión,Desconocido,MAN,Altres,Desconocido,Desconocido,"432955,52","4584114,43",2.1968259999999997,41.397418
2016S005925,10,No es causa del peatón,Motocicleta,SH 125,HONDA,Blau,B,19,"432959,55","4583565,35",2.19677,41.403929999999995
2016S005925,10,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,B,2,"432959,55","4583565,35",2.196879,41.398986
2016S000011,16,No es causa del peatón,Motocicleta,Hornet,HONDA,Negre,A,8,"432960,87","4585666,58",2.196879,41.398986
2016S000011,16,No es causa del peatón,Turismo,CORDOBA,SEAT,Vermell,B,4,"432960,87","4585666,58",2.196658,41.417909
2016S005972,16,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,25,"432961,39","4584533,05",2.196658,41.417909
2016S005972,16,No es causa del peatón,Turismo,Desconocido,Desconocido,Blau,Desconocido,Desconocido,"432961,39","4584533,05",2.1967950000000003,41.407703999999995
2016S004973,18,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"432962,38","4582734,62",2.1967950000000003,41.407703999999995
2016S004973,18,No es causa del peatón,Furgoneta,VIANO,MERCEDES,Negre,B,10,"432962,38","4582734,62",2.197007,41.391501
2016S006042,0,No es causa del peatón,Tractocamión,Premium,RENAULT,Blanc,E C,1,"432966,27","4583158,81",2.197007,41.391501
2016S004520,6,No es causa del peatón,Motocicleta,VESPA,PIAGGIO,Negre,B,17,"432966,27","4583158,81",2.197007,41.39532
2016S004520,6,No es causa del peatón,Turismo,A2,AUDI,Blau,B,14,"432966,27","4583158,81",2.197007,41.39532
2016S001270,12,No es causa del peatón,Motocicleta,X EVO,PIAGGIO,Negre,A,7,"432966,39","4583219,85",2.197007,41.39532
2016S001270,12,No es causa del peatón,Turismo,DEFENDER,LAND ROVER,Negre,B,12,"432966,39","4583219,85",2.1970009999999998,41.39587
2016S009680,17,No es causa del peatón,Furgoneta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"432975,05","4585507,93",2.1970009999999998,41.39587
2016S009680,17,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,B,21,"432975,05","4585507,93",2.196855,41.416478000000005
2016S007557,15,No es causa del peatón,"Camión <= 3,5 Tm",Desconocido,NISSAN,Blanc,B,36,"432977,18","4585446,75",2.196855,41.416478000000005
2016S007557,15,No es causa del peatón,Ciclomotor,NSR 125 R,HONDA,Negre,B,2,"432977,18","4585446,75",2.196885,41.415929
2016S005746,17,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,17,"432980,21","4582495,09",2.196885,41.415929
2016S005746,17,No es causa del peatón,Taxi,PRIUS,TOYOTA,Altres,B,10,"432980,21","4582495,09",2.197248,41.38935
2016S010099,22,Otras,Motocicleta,@125,HONDA,Altres,B,13,"432987,25","4582269,1",2.197248,41.38935
2016S006696,3,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Negre,B,3,"432990,63","4582346,48",2.197357,41.387315
2016S006696,3,No es causa del peatón,Furgoneta,TRANSPORTER,VOLKSWAGEN,Gris,B,5,"432990,63","4582346,48",2.197384,41.388009000000004
2016S003859,7,No es causa del peatón,Ciclomotor,Why,YAMAHA,Gris,B,8,"432990,63","4582346,48",2.197384,41.388009000000004
2016S003859,7,No es causa del peatón,Turismo,CIVIC,HONDA,Vermell,B,8,"432990,63","4582346,48",2.197384,41.388009000000004
2016S001899,16,No es causa del peatón,Motocicleta,NSC 110,HONDA,Negre,B,7,432996,"4584141,08",2.197384,41.388009000000004
2016S001899,16,No es causa del peatón,Turismo,LAGUNA,RENAULT,Blau,B,6,432996,"4584141,08",2.197257,41.404176
2016S007663,12,No es causa del peatón,"Camión <= 3,5 Tm",Desconocido,MAN,Vermell,C,9,"432998,01","4584304,07",2.197257,41.404176
2016S007663,12,No es causa del peatón,Furgoneta,VIANO,MERCEDES,Negre,B,26,"432998,01","4584304,07",2.197263,41.405645
2016S001053,20,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"433003,4","4585530,57",2.197263,41.405645
2016S002052,9,No es causa del peatón,Motocicleta,T MAX,YAMAHA,Negre,Desconocido,Desconocido,"433004,54","4584361,03",2.197187,41.416686999999996
2016S002052,9,No es causa del peatón,Motocicleta,YP 125,MBK,Gris,A,1,"433004,54","4584361,03",2.197329,41.406159
2016S001657,7,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Negre,A2,2,"433004,54","4584361,03",2.197329,41.406159
2016S001657,7,No es causa del peatón,Turismo,INSIGNIA,OPEL,Blanc,B,45,"433004,54","4584361,03",2.197329,41.406159
2016S005387,17,No es causa del peatón,Motocicleta,T MAX,YAMAHA,Negre,B,16,"433004,54","4584361,03",2.197329,41.406159
2016S005387,17,No es causa del peatón,Turismo,CORSA,OPEL,Negre,B,19,"433004,54","4584361,03",2.197329,41.406159
2016S002617,17,No es causa del peatón,Bicicleta,Desconocido,CONOR,Vermell,Desconocido,Desconocido,"433004,56","4584739,96",2.197329,41.406159
2016S000347,15,No es causa del peatón,Turismo,LAGUNA,RENAULT,Blanc,B,5,"433008,41","4588384,1",2.1972869999999998,41.409563
2016S006257,18,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,27,"433010,8","4584901,86",2.1973409999999998,41.411023
2016S006257,18,No es causa del peatón,Motocicleta,SH 300,HONDA,Blanc,A,8,"433010,8","4584901,86",2.1973409999999998,41.411023
2016S006257,18,No es causa del peatón,Turismo,FOCUS,FORD,Vermell,B,36,"433010,8","4584901,86",2.1973409999999998,41.411023
2016S006114,18,No es causa del peatón,Bicicleta,Desconocido,ORBEA,Blau,Desconocido,Desconocido,"433010,8","4584901,86",2.1973409999999998,41.411023
2016S006114,18,No es causa del peatón,Turismo,106,PEUGEOT,Blanc,B,2,"433010,8","4584901,86",2.1973409999999998,41.411023
2016S003305,12,No es causa del peatón,Turismo,ASTRA,OPEL,Negre,B,12,"433010,8","4584901,86",2.1973409999999998,41.411023
2016S003305,12,No es causa del peatón,Turismo,Desconocido,Desconocido,Blanc,Desconocido,Desconocido,"433010,8","4584901,86",2.1973409999999998,41.411023
2016S000146,6,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Blanc,B,13,"433010,8","4584901,86",2.1973409999999998,41.411023
2016S000146,6,No es causa del peatón,Turismo,V40,VOLVO,Blau,B,13,"433010,8","4584901,86",2.1973409999999998,41.411023
2016S000512,16,No es causa del peatón,Motocicleta,Desconocido,SYM,Blau,A2,4,"433011,04","4583010,2",2.197562,41.393991
2016S000512,16,No es causa del peatón,Turismo,FOCUS,FORD,Vermell,B,18,"433011,04","4583010,2",2.197562,41.393991
2016S004602,15,No es causa del peatón,Taxi,GOLF,VOLKSWAGEN,Vermell,B,30,"433011,04","4583010,2",2.197562,41.393991
2016S004602,15,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,5,"433011,04","4583010,2",2.197562,41.393991
2016S004874,14,No es causa del peatón,Motocicleta,ZING 125,KYMCO,Negre,B,10,"433011,04","4583010,2",2.197562,41.393991
2016S004874,14,No es causa del peatón,Turismo,LAND CRUISER,TOYOTA,Negre,B,47,"433011,04","4583010,2",2.197562,41.393991
2016S004419,12,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"433011,04","4583010,2",2.197562,41.393991
2016S004419,12,No es causa del peatón,Furgoneta,CRAFTER,VOLKSWAGEN,Blanc,B,37,"433011,04","4583010,2",2.197562,41.393991
2016S006594,8,No es causa del peatón,Motocicleta,LIKE 125,KYMCO,Blanc,B,23,"433011,04","4583010,2",2.197562,41.393991
2016S006594,8,No es causa del peatón,Turismo,206,PEUGEOT,Blau,B,8,"433011,04","4583010,2",2.197562,41.393991
2016S000459,8,No es causa del peatón,Motocicleta,NSC 110,HONDA,Blau,B,9,"433011,04","4583010,2",2.197562,41.393991
2016S000459,8,No es causa del peatón,Turismo,TIGUAN,VOLKSWAGEN,Gris,B,29,"433011,04","4583010,2",2.197562,41.393991
2016S003198,19,No es causa del peatón,Turismo,E 270,MERCEDES,Negre,B,3,"433011,04","4583010,2",2.197562,41.393991
2016S003198,19,No es causa del peatón,Turismo,LEON,SEAT,Negre,B,17,"433011,04","4583010,2",2.197562,41.393991
2016S003405,10,No es causa del peatón,Motocicleta,@125,HONDA,Negre,B,15,"433011,04","4583010,2",2.197562,41.393991
2016S003405,10,No es causa del peatón,Turismo,VECTRA,OPEL,Gris,B,34,"433011,04","4583010,2",2.197562,41.393991
2016S006991,20,No es causa del peatón,Motocicleta,XLH 883,HARLEY DAVIDSON,Negre,A,8,"433011,04","4583010,2",2.197562,41.393991
2016S006991,20,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Negre,B,3,"433011,04","4583010,2",2.197562,41.393991
2016S007389,19,No es causa del peatón,Turismo,DUSTER,DACIA,Gris,B,13,"433011,04","4583010,2",2.197562,41.393991
2016S007389,19,No es causa del peatón,Turismo,NEW BEETLE,VOLKSWAGEN,Gris,B,27,"433011,04","4583010,2",2.197562,41.393991
2016S009588,9,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"433011,04","4583010,2",2.197562,41.393991
2016S009588,9,No es causa del peatón,Motocicleta,SH 150,HONDA,Blau,A2,40,"433011,04","4583010,2",2.197562,41.393991
2016S004809,22,No es causa del peatón,Motocicleta,LEAD,HONDA,Negre,B,6,"433011,04","4583010,2",2.197562,41.393991
2016S004809,22,No es causa del peatón,Turismo,VOYAGER,CHRYSLER,Gris,B,13,"433011,04","4583010,2",2.197562,41.393991
2016S001969,13,No es causa del peatón,Taxi,220,MERCEDES,Desconocido,BTP,6,"433011,04","4583010,2",2.197562,41.393991
2016S001969,13,No es causa del peatón,Turismo,RIO,KIA,Gris,B,6,"433011,04","4583010,2",2.197562,41.393991
2016S005370,16,No es causa del peatón,Ciclomotor,VESPA,PIAGGIO,Gris,A,20,"433011,04","4583010,2",2.197562,41.393991
2016S005370,16,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Gris,B,14,"433011,04","4583010,2",2.197562,41.393991
2016S006523,16,No es causa del peatón,Taxi,ZAFIRA,OPEL,Altres,B,39,"433011,04","4583010,2",2.197562,41.393991
2016S006523,16,No es causa del peatón,Turismo,IBIZA,SEAT,Negre,B,12,"433011,04","4583010,2",2.197562,41.393991
2016S009084,18,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,"433011,04","4583010,2",2.197562,41.393991
2016S009084,18,No es causa del peatón,Turismo,MEGANE,RENAULT,Negre,B,13,"433011,04","4583010,2",2.197562,41.393991
2016S000124,11,No es causa del peatón,Motocicleta,SUPER DINK 125,KYMCO,Blanc,D,21,"433011,99","4585093,22",2.197331,41.412752000000005
2016S000124,11,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Verd,B,2,"433011,99","4585093,22",2.197331,41.412752000000005
2016S000455,20,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,B,9,"433011,99","4585093,22",2.197331,41.412752000000005
2016S000455,20,No es causa del peatón,Turismo,LEON,SEAT,Blau,B,1,"433011,99","4585093,22",2.197331,41.412752000000005
2016S004470,19,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Negre,B,2,"433011,99","4585093,22",2.197331,41.412752000000005
2016S003517,18,No es causa del peatón,Bicicleta,Desconocido,BH,Gris,B,12,"433023,08","4585554,91",2.1974240000000003,41.416905
2016S003517,18,No es causa del peatón,Turismo,SAXO,CITROEN,Gris,B,34,"433023,08","4585554,91",2.1974240000000003,41.416905
2016S008253,22,No es causa del peatón,Ciclomotor,PEOPLE 50,KYMCO,Gris,B,8,"433023,08","4585554,91",2.1974240000000003,41.416905
2016S008253,22,No es causa del peatón,Turismo,PARTNER,PEUGEOT,Gris,B,30,"433023,08","4585554,91",2.1974240000000003,41.416905
2016S007147,13,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,13,"433023,54","4586098,38",2.197363,41.421805
2016S007147,13,No es causa del peatón,Turismo,208,PEUGEOT,Gris,Desconocido,Desconocido,"433023,54","4586098,38",2.197363,41.421805
2016S007147,13,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Negre,B,16,"433023,54","4586098,38",2.197363,41.421805
2016S005733,18,No es causa del peatón,Motocicleta,BRUTALE 800,MV AUGUSTA,Negre,A,16,"433026,34","4583810,14",2.197653,41.401198
2016S005733,18,No es causa del peatón,Turismo,525,BMW,Negre,B,Desconocido,"433026,34","4583810,14",2.197653,41.401198
2016S007990,18,Desobedecer Semáforo,Motocicleta,SH 125,HONDA,Blanc,B,20,"433032,73","4584315,4",2.197669,41.405747
2016S007671,17,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,"433037,2","4583880,29",2.197777,41.401829
2016S007671,17,No es causa del peatón,Turismo,CLIO,RENAULT,granate,B,22,"433037,2","4583880,29",2.197777,41.401829
2016S002580,13,No es causa del peatón,Motocicleta,Desconocido,HONDA,Gris,B,9,"433042,41","4582486,79",2.197991,41.389274
2016S002580,13,No es causa del peatón,Taxi,ALHAMBRA,SEAT,Negre/Groc,BTP,5,"433042,41","4582486,79",2.197991,41.389274
2016S007280,16,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Altres,Desconocido,Desconocido,"433042,41","4582486,79",2.197991,41.389274
2016S007280,16,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,"433042,41","4582486,79",2.197991,41.389274
2016S006001,0,No es causa del peatón,Taxi,RAPID,SKODA,Negre/Groc,B,10,"433042,41","4582486,79",2.197991,41.389274
2016S006001,0,No es causa del peatón,Taxi,TOLEDO,SEAT,Negre/Groc,B,7,"433042,41","4582486,79",2.197991,41.389274
2016S005550,13,No es causa del peatón,Turismo,CLIO,RENAULT,Blanc,B,27,"433042,69","4585765,1",2.197628,41.418807
2016S005550,13,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,Desconocido,Desconocido,"433042,69","4585765,1",2.197628,41.418807
2016S006383,18,No es causa del peatón,Turismo,911,PORSCHE,Gris,B,30,"433044,72","4584867,52",2.197751,41.410719
2016S006383,18,No es causa del peatón,Turismo,IBIZA,SEAT,Blau,B,4,"433044,72","4584867,52",2.197751,41.410719
2016S004877,14,No es causa del peatón,Ciclomotor,CY50,YAMAHA,Negre,AM,15,"433045,27","4588181,9",2.197396,41.440568
2016S004877,14,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,33,"433045,27","4588181,9",2.197396,41.440568
2016S005904,15,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,11,"433046,26","4582829,14",2.1980009999999996,41.392364
2016S005904,15,No es causa del peatón,Turismo,CLIO,RENAULT,Blanc,B,8,"433046,26","4582829,14",2.1980009999999996,41.392364
2016S005915,22,No es causa del peatón,AutobĂşs,O 530,MERCEDES-BENZ,Vermell,D,25,"433046,26","4582829,14",2.1980009999999996,41.392364
2016S005915,22,No es causa del peatón,Motocicleta,SKIPPER 125,PIAGGIO,Gris,Desconocido,Desconocido,"433046,26","4582829,14",2.1980009999999996,41.392364
2016S005915,22,No es causa del peatón,Turismo,FUSION,FORD,Gris,B,4,"433046,26","4582829,14",2.1980009999999996,41.392364
2016S009325,7,No es causa del peatón,Motocicleta,TWEET 125,PEUGEOT,Negre,A,26,"433046,26","4582829,14",2.1980009999999996,41.392364
2016S009325,7,No es causa del peatón,Turismo,C 270,MERCEDES,Gris,B,11,"433046,26","4582829,14",2.1980009999999996,41.392364
2016S001364,20,No es causa del peatón,Motocicleta,NXC 125,YAMAHA,Gris,B,23,"433046,26","4582829,14",2.1980009999999996,41.392364
2016S001364,20,No es causa del peatón,Turismo,BRAVA,FIAT,Vermell,B,7,"433046,26","4582829,14",2.1980009999999996,41.392364
2016S001333,22,No es causa del peatón,Motocicleta,SA 22,YAMAHA,Blanc,A,12,"433046,26","4582829,14",2.1980009999999996,41.392364
2016S001333,22,No es causa del peatón,Turismo,MEGANE,RENAULT,Gris,B,9,"433046,26","4582829,14",2.1980009999999996,41.392364
2016S006981,15,No es causa del peatón,Motocicleta,K 1200,BMW,Verd,A,27,"433046,26","4584390,23",2.197828,41.406423
2016S006981,15,No es causa del peatón,Turismo,A 200,MERCEDES,Gris,B,12,"433046,26","4584390,23",2.197828,41.406423
2016S003908,15,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Vermell,A,24,"433050,48","4585189,52",2.197787,41.41362
2016S003908,15,No es causa del peatón,Turismo,C4,CITROEN,Blau,B,7,"433050,48","4585189,52",2.197787,41.41362
2016S006337,13,No es causa del peatón,"Camión <= 3,5 Tm",MH 260,IVECO FIAT,Vermell,Desconocido,Desconocido,"433053,14","4584050,49",2.1979490000000004,41.403362
2016S000899,13,No es causa del peatón,Furgoneta,109 CDI,MERCEDES,Blanc,B,37,"433054,62","4582474,25",2.198136,41.389167
2016S000899,13,No es causa del peatón,Motocicleta,GSX 600,SUZUKI,Blau,A,5,"433054,62","4582474,25",2.198136,41.389167
2016S009826,21,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Vermell,Desconocido,Desconocido,"433054,64","4585586,64",2.197791,41.417196000000004
2016S009826,21,No es causa del peatón,Turismo,IBIZA,SEAT,Platejat,Desconocido,Desconocido,"433054,64","4585586,64",2.197791,41.417196000000004
2016S007656,1,No es causa del peatón,Taxi,TOLEDO,SEAT,Negre/Groc,BTP,2,"433054,64","4585586,64",2.197791,41.417196000000004
2016S007656,1,No es causa del peatón,Turismo,VERSO,TOYOTA,Blanc,B,3,"433054,64","4585586,64",2.197791,41.417196000000004
2016S003181,21,No es causa del peatón,Motocicleta,FIDDLE II 125,SYM,Vermell,B,7,"433061,9","4583438,95",2.198113,41.39785
2016S003181,21,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Vermell,B,1,"433061,9","4583438,95",2.198113,41.39785
2016S002079,9,No es causa del peatón,AutobĂşs,O 530,MERCEDES-BENZ,Desconocido,D,20,"433066,85","4585534,2",2.19794,41.416729
2016S002090,16,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,B,6,"433067,74","4586145,24",2.197885,41.422232
2016S002090,16,No es causa del peatón,Turismo,A6,AUDI,MarrĂł,B,42,"433067,74","4586145,24",2.197885,41.422232
2016S002375,8,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Negre,B,4,"433074,5","4583446,2",2.198267,41.397923
2016S002375,8,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Blanc,B,5,"433074,5","4583446,2",2.198267,41.397923
2016S008141,15,No es causa del peatón,Motocicleta,AN 250,SUZUKI,Negre,A2,6,"433074,5","4583446,2",2.198267,41.397923
2016S008141,15,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,6,"433074,5","4583446,2",2.198267,41.397923
2016S001581,2,No es causa del peatón,Taxi,PRIUS,TOYOTA,Groc,BTP,9,"433074,58","4583068,58",2.198309,41.394519
2016S001581,2,No es causa del peatón,Turismo,CLIO,RENAULT,Blanc,B,2,"433074,58","4583068,58",2.198309,41.394519
2016S005819,19,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Negre,Desconocido,Desconocido,"433077,4","4584827,03",2.19815,41.410362
2016S005819,19,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Blanc,Desconocido,Desconocido,"433077,4","4584827,03",2.19815,41.410362
2016S005819,19,No es causa del peatón,Turismo,C3,CITROEN,Negre,Desconocido,Desconocido,"433077,4","4584827,03",2.19815,41.410362
2016S005819,19,No es causa del peatón,Turismo,C4,CITROEN,Gris,B,9,"433077,4","4584827,03",2.19815,41.410362
2016S005819,19,No es causa del peatón,Turismo,CIVIC,HONDA,Gris,B,10,"433077,4","4584827,03",2.19815,41.410362
2016S005819,19,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,Desconocido,Desconocido,"433077,4","4584827,03",2.19815,41.410362
2016S005196,12,No es causa del peatón,Motocicleta,GN 250,SUZUKI,Blau,B,27,"433077,4","4584827,03",2.19815,41.410362
2016S005196,12,No es causa del peatón,Turismo,C4,CITROEN,Blanc,B,18,"433077,4","4584827,03",2.19815,41.410362
2016S009469,16,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Verd,Desconocido,Desconocido,"433077,4","4584827,03",2.19815,41.410362
2016S009469,16,No es causa del peatón,Turismo,SERIE 1,BMW,Blanc,Desconocido,Desconocido,"433077,4","4584827,03",2.19815,41.410362
2016S005535,10,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,6,433079,"4584391,92",2.198223,41.406434999999995
2016S005535,10,No es causa del peatón,Turismo,MEGANE,RENAULT,Gris,B,36,433079,"4584391,92",2.198223,41.406434999999995
2016S008114,8,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Blanc,B,14,433079,"4584391,92",2.198223,41.406434999999995
2016S008114,8,No es causa del peatón,Turismo,SAXO,CITROEN,Blanc,B,22,433079,"4584391,92",2.198223,41.406434999999995
2016S000527,20,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,B,8,"433081,94","4584971,32",2.198182,41.411659
2016S000527,20,No es causa del peatón,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"433081,94","4584971,32",2.198182,41.411659
2016S006435,15,No es causa del peatón,"Camión > 3,5 Tm",Desconocido,MERCEDES,Blanc,C,1,"433081,94","4584971,32",2.198182,41.411659
2016S006435,15,No es causa del peatón,Turismo,ESCORT,FORD,Blau,B,4,"433081,94","4584971,32",2.198182,41.411659
2016S000251,16,No es causa del peatón,Turismo,406,PEUGEOT,Verd,B,8,"433081,94","4584971,32",2.198182,41.411659
2016S000251,16,No es causa del peatón,Turismo,X3,BMW,Blau,B,44,"433081,94","4584971,32",2.198182,41.411659
2016S008327,9,No es causa del peatón,Bicicleta,Desconocido,BICING,Vermell,Desconocido,Desconocido,"433081,94","4584971,32",2.198182,41.411659
2016S008327,9,No es causa del peatón,Ciclomotor,ATLANTIS,DERBI,Gris,B,1,"433081,94","4584971,32",2.198182,41.411659
2016S003723,22,No es causa del peatón,Motocicleta,PEOPLE 125,KYMCO,Negre,B,8,"433085,42","4582697,11",2.198482,41.391178000000004
2016S003723,22,No es causa del peatón,Turismo,C4,CITROEN,Gris,B,14,"433085,42","4582697,11",2.198482,41.391178000000004
2016S003998,9,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Blanc,B,5,"433087,82","4587357,39",2.1979900000000003,41.43315
2016S000993,14,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Negre,A,5,"433090,5","4582602,46",2.198552,41.390322999999995
2016S000993,14,No es causa del peatón,Turismo,CROSSFIRE,CHRYSLER,Negre,B,10,"433090,5","4582602,46",2.198552,41.390322999999995
2016S000993,14,No es causa del peatón,Turismo,QASHQAI,NISSAN,Blanc,B,17,"433090,5","4582602,46",2.198552,41.390322999999995
2016S004203,21,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,9,"433091,76","4586209,37",2.198165,41.42281
2016S004203,21,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,2,"433091,76","4586209,37",2.198165,41.42281
2016S004203,21,No es causa del peatón,Turismo,ACCENT,HYUNDAI,Gris,Desconocido,Desconocido,"433091,76","4586209,37",2.198165,41.42281
2016S001061,12,No es causa del peatón,Turismo,DS 4,CITROEN,Vermell,B,14,"433092,38","4584771,43",2.198336,41.409859000000004
2016S001061,12,No es causa del peatón,Turismo,X5,BMW,Blanc,B,32,"433092,38","4584771,43",2.198336,41.409859000000004
2016S001978,15,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Gris,B,4,"433092,38","4584771,43",2.198336,41.409859000000004
2016S001978,15,No es causa del peatón,Motocicleta,SH 300,HONDA,Negre,A,8,"433092,38","4584771,43",2.198336,41.409859000000004
2016S004616,7,No es causa del peatón,Furgoneta,SCUDO,FIAT,Gris,B,7,"433114,82","4582556,54",2.198844,41.389911
2016S007568,19,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Blanc,B,29,"433114,82","4582556,54",2.198844,41.389911
2016S007568,19,No es causa del peatón,Motocicleta,DUKE,KTM,Altres,A2,2,"433114,82","4582556,54",2.198844,41.389911
2016S007568,19,No es causa del peatón,Motocicleta,XL 125 V,HONDA,Desconocido,B,19,"433114,82","4582556,54",2.198844,41.389911
2016S008013,13,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Negre,B,7,"433114,82","4582556,54",2.198844,41.389911
2016S008013,13,No es causa del peatón,Turismo,QASHQAI,NISSAN,Gris,B,40,"433114,82","4582556,54",2.198844,41.389911
2016S005426,11,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Platejat,B,3,"433115,79","4584408,56",2.198651,41.406591
2016S005426,11,No es causa del peatón,Motocicleta,Dylan 125,HONDA,Vermell,B,-972,"433115,79","4584408,56",2.198651,41.406591
2016S008343,23,No es causa del peatón,Ciclomotor,PEOPLE 50,KYMCO,Blanc,LlicĂ¨ncia,14,"433115,79","4584408,56",2.198651,41.406591
2016S008343,23,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,8,"433115,79","4584408,56",2.198651,41.406591
2016S009094,1,No es causa del peatón,Taxi,GOLF,VOLKSWAGEN,Negre/Groc,B,3,"433115,79","4584408,56",2.198651,41.406591
2016S009094,1,No es causa del peatón,Turismo,CLIO,RENAULT,Vermell,B,14,"433115,79","4584408,56",2.198651,41.406591
2016S000851,21,No es causa del peatón,Motocicleta,Desconocido,YAMAHA,Blanc,B,16,"433116,81","4585641,92",2.198527,41.417697
2016S000851,21,No es causa del peatón,Taxi,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"433116,81","4585641,92",2.198527,41.417697
